Student_ID,Region,Gender,Enrollment_Type,Subject_Group,SSC_I_Marks,SSC_II_Marks,HSSC_I_Marks,Attendance_Rate,Parent_Education_Level,Parent_Income,Study_Hours,Extra_Tuition,School_Type,Previous_Failures,Co_Curricular_Activities,Exam_Attempts,HSSC_II_Marks,HSSC_II_Grade
82309,Khyber,Male,Private,Arts,733,825,749,62.57,Graduate,Medium,2.49,Yes,Private,1,Yes,2,348,Fail
82310,Peshawar,Male,Regular,Arts,789,739,607,63.45,Graduate,High,3.93,Yes,Private,0,Yes,2,798,A
82311,Khyber,Female,Private,Science,521,734,784,67.25,Graduate,Low,4.03,No,Private,2,No,1,514,C
82312,Peshawar,Male,Private,Arts,722,374,419,56.3,Graduate,Low,4.45,No,Public,1,No,2,409,D
82313,Mohmand,Female,Regular,Science,410,333,646,74.57,High School,Low,4.93,Yes,Public,2,No,2,495,D
82314,Charsadda,Female,Private,Arts,535,322,786,58.17,High School,Medium,3.18,No,Private,2,No,2,847,A-ONE
82315,Chitral,Male,Private,Science,819,536,445,83.78,High School,High,3.99,No,Public,2,No,1,724,A
82316,Chitral,Male,Regular,Science,499,333,806,68.19,College,High,3.82,No,Public,2,Yes,2,472,D
82317,Charsadda,Female,Private,Science,375,354,833,67.42,High School,Low,4.2,Yes,Public,0,No,1,382,Fail
82318,Khyber,Male,Private,Arts,318,831,502,95.41,College,Medium,1.02,No,Private,2,Yes,1,545,C
82319,Chitral,Female,Regular,Science,420,459,509,99.22,Graduate,Medium,3.1,Yes,Private,0,Yes,2,732,A
82320,Khyber,Female,Private,Science,606,473,550,78.7,High School,High,3.67,Yes,Private,2,No,2,612,B
82321,Charsadda,Female,Regular,Arts,426,432,427,77.56,College,High,3.5,Yes,Private,0,No,2,584,C
82322,Charsadda,Female,Regular,Arts,637,437,691,79.14,College,Low,3.55,No,Public,2,No,2,592,C
82323,Khyber,Male,Private,Science,599,650,496,72.63,High School,High,4.79,No,Private,1,Yes,2,519,C
82324,Khyber,Female,Regular,Arts,397,823,795,85.7,Graduate,High,3.4,Yes,Public,1,Yes,1,502,C
82325,Charsadda,Female,Private,Arts,455,376,708,81.21,Graduate,High,4.21,Yes,Private,1,No,2,588,C
82326,Peshawar,Male,Regular,Arts,431,603,715,87.89,High School,Low,1.43,Yes,Public,1,No,1,779,A
82327,Chitral,Female,Private,Arts,359,774,498,93.08,Graduate,High,3.54,No,Public,0,No,2,611,B
82328,Khyber,Male,Private,Arts,320,550,768,53.91,Graduate,Low,2.17,Yes,Public,0,No,2,355,Fail
82329,Khyber,Female,Regular,Science,397,752,740,83.47,College,Medium,3.37,Yes,Public,1,Yes,1,694,B
82330,Charsadda,Male,Regular,Science,635,360,737,61.92,College,Medium,3.67,No,Public,0,Yes,1,409,D
82331,Khyber,Female,Private,Arts,847,314,711,54.13,High School,Medium,2.3,Yes,Private,0,Yes,1,412,D
82332,Mohmand,Male,Regular,Science,376,776,580,86.72,High School,Low,2.47,No,Public,0,No,2,451,D
82333,Charsadda,Male,Private,Science,362,433,449,81.5,High School,High,2.51,Yes,Private,2,Yes,1,541,C
82334,Charsadda,Female,Regular,Science,815,577,479,79.41,Graduate,Low,2.98,Yes,Public,2,No,1,669,B
82335,Peshawar,Male,Private,Science,342,564,478,78.35,Graduate,High,2.42,Yes,Private,0,No,1,781,A
82336,Peshawar,Female,Private,Science,354,469,824,75.27,Graduate,Low,2.44,Yes,Private,0,Yes,1,730,A
82337,Chitral,Female,Regular,Arts,605,430,662,89.81,Graduate,Medium,3.25,No,Private,0,Yes,2,450,D
82338,Khyber,Male,Regular,Arts,727,691,320,54.51,High School,Low,4.46,Yes,Private,2,No,2,803,A-ONE
82339,Peshawar,Male,Private,Science,779,598,521,64.12,Graduate,Low,1.04,No,Public,2,Yes,2,354,Fail
82340,Mohmand,Male,Regular,Arts,541,452,407,94.01,College,Medium,3.43,Yes,Private,1,Yes,2,385,Fail
82341,Peshawar,Male,Regular,Arts,525,555,813,65.96,College,High,2.99,Yes,Public,1,Yes,1,812,A-ONE
82342,Mohmand,Female,Regular,Science,833,511,325,73.74,Graduate,Medium,4.31,No,Public,2,No,1,362,Fail
82343,Khyber,Female,Private,Science,434,775,446,63.17,College,Medium,2.89,No,Public,0,Yes,2,656,B
82344,Mohmand,Male,Regular,Science,727,471,311,65.17,Graduate,Medium,3.14,Yes,Public,1,No,2,626,B
82345,Charsadda,Male,Private,Arts,596,787,742,90.3,High School,Medium,1.72,Yes,Private,0,Yes,2,490,D
82346,Chitral,Female,Regular,Science,589,485,751,81.76,College,Low,3.95,No,Private,2,No,2,375,Fail
82347,Peshawar,Female,Regular,Science,540,598,396,85.36,College,Low,1.0,Yes,Public,2,No,1,382,Fail
82348,Charsadda,Female,Regular,Arts,598,538,372,97.76,College,High,2.25,Yes,Public,2,Yes,2,728,A
82349,Peshawar,Female,Regular,Arts,401,326,826,78.72,Graduate,Low,1.71,Yes,Public,1,Yes,1,538,C
82350,Peshawar,Male,Private,Science,600,402,727,73.87,Graduate,High,1.72,No,Public,1,No,1,443,D
82351,Khyber,Female,Private,Arts,450,602,584,53.64,Graduate,Medium,4.48,No,Private,1,Yes,2,482,D
82352,Chitral,Male,Private,Science,561,312,713,52.86,High School,High,3.53,No,Public,2,Yes,2,647,B
82353,Khyber,Male,Private,Science,466,642,480,51.69,College,Low,3.26,Yes,Private,1,Yes,1,808,A-ONE
82354,Charsadda,Female,Regular,Science,833,353,679,86.91,Graduate,Medium,3.52,Yes,Public,2,Yes,2,306,Fail
82355,Khyber,Female,Private,Science,509,574,612,83.53,Graduate,Low,4.89,No,Public,0,Yes,1,481,D
82356,Mohmand,Male,Private,Science,654,480,753,89.51,Graduate,High,1.03,Yes,Public,1,No,1,338,Fail
82357,Peshawar,Male,Private,Science,746,396,471,96.1,High School,Low,1.5,Yes,Public,2,No,2,424,D
82358,Peshawar,Female,Regular,Science,405,493,757,95.36,College,High,2.81,No,Private,1,No,2,805,A-ONE
82359,Charsadda,Female,Private,Science,336,701,780,64.58,High School,High,2.96,Yes,Public,1,Yes,2,461,D
82360,Mohmand,Male,Regular,Science,521,321,727,54.92,Graduate,Low,1.22,No,Private,0,No,2,798,A
82361,Peshawar,Female,Private,Science,487,790,665,77.78,College,Low,4.8,No,Public,1,No,2,840,A-ONE
82362,Charsadda,Male,Private,Arts,486,521,694,61.98,Graduate,High,4.37,No,Private,2,Yes,2,454,D
82363,Mohmand,Female,Private,Arts,331,781,697,52.13,High School,Low,3.05,No,Private,0,No,1,428,D
82364,Chitral,Male,Private,Science,689,547,677,74.78,Graduate,Medium,2.11,No,Private,2,No,1,607,B
82365,Charsadda,Female,Private,Science,355,494,616,59.81,High School,Medium,4.06,Yes,Private,0,No,1,683,B
82366,Chitral,Male,Regular,Arts,472,815,449,97.47,Graduate,Medium,3.98,No,Private,1,Yes,2,629,B
82367,Khyber,Female,Regular,Arts,700,322,845,50.96,College,High,4.92,Yes,Private,0,No,2,793,A
82368,Peshawar,Male,Private,Science,679,823,711,89.64,High School,Medium,4.94,No,Public,2,Yes,2,322,Fail
82369,Peshawar,Female,Regular,Arts,793,475,536,72.83,Graduate,Low,3.79,Yes,Private,1,Yes,2,676,B
82370,Peshawar,Female,Regular,Arts,825,776,649,61.85,Graduate,Medium,2.6,Yes,Private,0,No,1,645,B
82371,Khyber,Female,Private,Science,485,622,618,68.79,College,Low,1.69,No,Public,2,No,1,331,Fail
82372,Mohmand,Male,Regular,Science,367,597,821,57.91,High School,High,3.07,Yes,Private,2,Yes,2,427,D
82373,Peshawar,Male,Private,Science,469,489,749,93.86,College,Low,2.3,No,Public,2,Yes,1,644,B
82374,Chitral,Male,Private,Science,435,825,568,80.65,College,High,1.78,Yes,Public,2,Yes,2,562,C
82375,Mohmand,Male,Regular,Science,422,832,389,87.05,College,High,4.7,Yes,Public,2,No,2,595,C
82376,Peshawar,Female,Private,Science,381,656,435,64.06,Graduate,High,4.35,No,Private,0,No,2,637,B
82377,Khyber,Male,Regular,Science,483,800,313,86.45,High School,High,3.12,Yes,Public,1,Yes,2,551,C
82378,Chitral,Female,Private,Arts,803,357,594,84.48,High School,Low,2.86,Yes,Public,1,No,1,518,C
82379,Chitral,Female,Regular,Arts,604,833,768,60.42,College,Low,4.71,No,Public,0,No,2,366,Fail
82380,Mohmand,Male,Regular,Science,797,653,717,81.94,College,Medium,3.93,Yes,Public,2,Yes,2,368,Fail
82381,Mohmand,Female,Private,Science,522,773,557,56.09,College,Medium,3.72,No,Private,0,Yes,1,439,D
82382,Charsadda,Female,Regular,Arts,681,399,378,90.86,College,High,2.1,Yes,Public,0,Yes,2,749,A
82383,Charsadda,Male,Private,Arts,575,525,519,83.47,High School,High,2.87,No,Public,0,Yes,2,535,C
82384,Chitral,Female,Private,Arts,784,320,636,82.88,High School,High,1.88,Yes,Private,2,No,1,526,C
82385,Charsadda,Female,Private,Science,349,488,559,78.07,High School,High,3.7,No,Private,2,Yes,1,547,C
82386,Khyber,Female,Private,Science,573,309,753,82.0,College,Low,3.18,Yes,Private,1,Yes,2,809,A-ONE
82387,Peshawar,Female,Regular,Arts,788,465,501,97.01,College,Low,1.6,No,Private,1,Yes,1,676,B
82388,Charsadda,Male,Regular,Science,460,496,667,89.45,Graduate,Low,1.6,Yes,Private,1,No,2,325,Fail
82389,Charsadda,Male,Regular,Science,724,841,485,60.66,Graduate,Medium,1.6,No,Public,0,No,2,300,Fail
82390,Charsadda,Female,Private,Science,829,380,760,57.46,High School,High,1.12,No,Private,0,Yes,1,355,Fail
82391,Charsadda,Male,Private,Arts,371,494,513,58.13,High School,Medium,2.55,Yes,Private,2,Yes,1,389,Fail
82392,Charsadda,Female,Regular,Arts,477,560,350,62.39,High School,Low,2.24,Yes,Private,1,Yes,2,618,B
82393,Chitral,Female,Private,Science,380,522,403,88.86,College,Low,2.11,Yes,Private,2,Yes,2,361,Fail
82394,Khyber,Female,Regular,Science,409,631,526,73.62,High School,Medium,1.61,Yes,Private,2,No,1,832,A-ONE
82395,Charsadda,Female,Private,Arts,530,777,455,73.49,High School,Medium,2.61,No,Private,1,No,2,741,A
82396,Charsadda,Female,Private,Science,335,384,816,67.97,Graduate,Medium,2.45,Yes,Public,2,No,2,704,A
82397,Mohmand,Female,Regular,Science,569,679,498,63.5,College,Low,3.22,Yes,Public,0,No,2,742,A
82398,Peshawar,Male,Regular,Science,368,762,494,81.1,College,High,2.04,Yes,Public,1,Yes,1,622,B
82399,Khyber,Male,Regular,Arts,644,726,496,77.46,College,Medium,4.71,No,Private,0,Yes,2,325,Fail
82400,Mohmand,Female,Private,Science,352,838,747,67.43,High School,Low,2.93,Yes,Public,0,Yes,1,393,Fail
82401,Charsadda,Male,Regular,Science,810,621,844,64.9,College,Low,4.29,Yes,Public,1,Yes,1,424,D
82402,Chitral,Male,Regular,Science,840,486,305,50.2,High School,Low,3.06,No,Public,1,Yes,1,419,D
82403,Charsadda,Female,Private,Arts,316,311,840,72.09,College,Low,3.06,No,Public,0,Yes,1,554,C
82404,Charsadda,Male,Regular,Science,512,445,599,63.21,High School,Medium,1.05,Yes,Private,0,No,1,761,A
82405,Chitral,Male,Regular,Science,686,402,501,50.59,High School,Low,1.85,No,Private,1,Yes,2,334,Fail
82406,Charsadda,Male,Regular,Arts,746,461,761,56.2,Graduate,Medium,2.9,No,Private,1,No,1,532,C
82407,Khyber,Male,Private,Arts,408,605,424,64.5,High School,Low,2.76,Yes,Private,2,Yes,2,352,Fail
82408,Mohmand,Male,Regular,Science,477,724,713,91.12,College,High,1.92,Yes,Private,2,No,1,487,D
82409,Chitral,Female,Regular,Science,446,711,476,60.82,Graduate,Low,2.59,Yes,Private,2,Yes,2,626,B
82410,Chitral,Male,Private,Arts,480,677,444,89.28,College,High,2.62,Yes,Public,0,No,1,382,Fail
82411,Mohmand,Male,Regular,Science,838,415,726,64.16,Graduate,High,3.7,No,Public,0,Yes,1,404,D
82412,Mohmand,Male,Private,Arts,786,739,303,60.87,Graduate,High,4.34,Yes,Public,1,No,1,774,A
82413,Peshawar,Female,Private,Arts,587,522,504,74.97,High School,High,4.02,Yes,Private,2,Yes,2,426,D
82414,Charsadda,Male,Private,Science,370,510,825,89.94,High School,Medium,2.49,Yes,Private,1,No,1,625,B
82415,Khyber,Female,Private,Science,560,809,685,98.86,High School,High,4.2,Yes,Public,2,Yes,1,566,C
82416,Mohmand,Female,Private,Arts,831,503,365,86.84,High School,Low,3.33,Yes,Public,1,Yes,2,545,C
82417,Chitral,Female,Regular,Arts,377,417,318,78.72,High School,High,1.3,No,Private,0,No,2,650,B
82418,Charsadda,Female,Private,Arts,355,752,544,81.36,High School,High,1.13,Yes,Public,1,Yes,2,590,C
82419,Charsadda,Male,Regular,Science,556,704,604,81.1,College,High,3.14,No,Public,2,Yes,2,680,B
82420,Khyber,Male,Private,Arts,436,631,745,99.02,High School,High,4.39,No,Public,1,Yes,2,332,Fail
82421,Chitral,Male,Private,Arts,415,488,503,69.48,High School,High,2.64,No,Public,0,No,2,846,A-ONE
82422,Khyber,Male,Private,Science,324,443,444,82.38,High School,High,3.7,No,Private,2,No,1,720,A
82423,Chitral,Female,Private,Science,849,529,841,66.15,High School,Low,4.94,Yes,Public,0,No,1,791,A
82424,Mohmand,Female,Private,Science,388,648,497,62.06,High School,Low,3.51,No,Private,2,Yes,1,374,Fail
82425,Charsadda,Female,Regular,Science,848,810,634,80.57,High School,High,4.21,Yes,Public,2,Yes,1,725,A
82426,Peshawar,Male,Regular,Science,315,382,491,94.66,Graduate,High,4.98,Yes,Public,1,Yes,2,349,Fail
82427,Chitral,Male,Regular,Science,471,310,814,67.99,Graduate,High,3.92,No,Private,0,No,1,847,A-ONE
82428,Mohmand,Male,Private,Arts,549,614,849,53.38,College,Low,1.86,No,Public,2,Yes,1,460,D
82429,Mohmand,Male,Private,Science,710,738,542,90.81,College,Low,1.81,Yes,Public,1,No,1,451,D
82430,Chitral,Female,Private,Arts,661,697,593,59.05,Graduate,Low,4.18,Yes,Private,1,No,1,822,A-ONE
82431,Peshawar,Male,Private,Science,318,489,443,88.45,High School,Low,3.08,Yes,Public,2,No,2,508,C
82432,Khyber,Male,Regular,Arts,435,673,306,92.29,Graduate,Low,4.69,No,Public,1,No,2,819,A-ONE
82433,Chitral,Female,Regular,Science,646,582,421,98.65,College,Low,3.74,Yes,Public,2,Yes,1,453,D
82434,Chitral,Male,Regular,Science,611,702,808,52.49,College,Medium,2.37,No,Public,2,Yes,1,654,B
82435,Peshawar,Male,Regular,Science,652,749,599,67.6,High School,Low,3.27,Yes,Private,0,No,1,544,C
82436,Chitral,Male,Regular,Arts,301,644,817,89.65,College,Medium,1.45,Yes,Private,2,Yes,2,420,D
82437,Charsadda,Male,Private,Arts,550,836,632,84.17,High School,High,3.89,No,Private,0,Yes,2,510,C
82438,Mohmand,Male,Regular,Science,309,398,425,67.36,College,Low,2.73,Yes,Public,2,Yes,1,779,A
82439,Peshawar,Female,Private,Science,839,735,411,86.03,College,High,4.01,No,Private,0,Yes,1,821,A-ONE
82440,Peshawar,Female,Regular,Arts,716,799,630,57.26,High School,Low,2.57,Yes,Private,0,No,1,463,D
82441,Charsadda,Male,Private,Science,390,546,820,91.54,College,High,3.1,No,Private,1,No,2,585,C
82442,Chitral,Female,Regular,Science,628,809,798,86.32,High School,Medium,1.76,No,Public,1,No,1,753,A
82443,Khyber,Female,Private,Science,607,611,665,91.71,Graduate,High,2.06,No,Public,1,Yes,2,772,A
82444,Mohmand,Male,Private,Science,604,491,603,83.71,College,Low,1.37,Yes,Private,0,Yes,2,412,D
82445,Khyber,Male,Private,Arts,563,818,589,65.14,Graduate,High,2.58,No,Public,2,Yes,2,794,A
82446,Charsadda,Female,Private,Arts,501,487,368,66.55,Graduate,Low,3.37,Yes,Private,1,No,1,700,A
82447,Peshawar,Female,Private,Science,565,655,543,78.82,High School,Medium,4.05,Yes,Public,0,Yes,1,543,C
82448,Mohmand,Female,Private,Science,363,552,847,79.15,Graduate,Low,1.04,Yes,Private,1,Yes,1,601,B
82449,Peshawar,Female,Private,Arts,535,731,536,50.72,College,High,2.82,Yes,Private,2,Yes,2,562,C
82450,Chitral,Female,Private,Science,453,769,544,75.96,High School,Medium,1.61,No,Private,1,No,2,333,Fail
82451,Peshawar,Female,Regular,Arts,340,368,831,52.65,Graduate,Medium,1.42,No,Public,2,No,1,337,Fail
82452,Mohmand,Male,Private,Science,739,813,514,70.31,College,Low,3.0,Yes,Public,1,Yes,1,370,Fail
82453,Khyber,Female,Regular,Science,627,722,823,50.62,Graduate,Low,4.82,No,Public,1,No,2,575,C
82454,Peshawar,Female,Regular,Science,397,799,372,56.96,College,High,4.44,Yes,Private,2,No,1,554,C
82455,Mohmand,Female,Private,Science,424,820,378,75.05,High School,Medium,1.61,No,Private,2,Yes,1,740,A
82456,Mohmand,Female,Private,Science,433,336,541,85.29,High School,Low,1.88,Yes,Public,1,Yes,2,615,B
82457,Mohmand,Male,Private,Science,684,374,801,96.25,High School,High,3.73,Yes,Public,2,No,2,475,D
82458,Charsadda,Female,Regular,Arts,546,484,523,71.61,College,Medium,3.65,No,Public,2,No,1,543,C
82459,Charsadda,Male,Private,Science,517,663,402,59.48,College,Medium,3.07,No,Private,2,Yes,1,423,D
82460,Khyber,Female,Regular,Science,849,451,617,73.78,Graduate,Medium,3.33,No,Public,2,No,2,556,C
82461,Chitral,Male,Regular,Science,816,687,741,70.59,College,Medium,1.05,No,Private,0,No,2,848,A-ONE
82462,Peshawar,Male,Private,Science,321,661,419,60.4,High School,Medium,3.17,No,Private,0,Yes,2,794,A
82463,Chitral,Female,Private,Arts,368,691,465,82.41,College,Medium,4.45,No,Private,0,Yes,1,781,A
82464,Khyber,Male,Private,Arts,804,713,372,81.92,Graduate,Medium,2.41,Yes,Public,1,Yes,1,806,A-ONE
82465,Chitral,Female,Regular,Arts,737,438,443,98.01,College,Medium,4.83,Yes,Public,1,Yes,1,705,A
82466,Charsadda,Female,Regular,Science,701,609,573,82.46,Graduate,High,2.65,No,Private,0,No,1,483,D
82467,Chitral,Female,Regular,Science,515,470,429,60.16,High School,High,2.33,No,Private,2,No,2,799,A
82468,Charsadda,Male,Regular,Arts,742,430,525,96.03,Graduate,Low,4.68,No,Public,0,Yes,1,750,A
82469,Mohmand,Male,Private,Arts,645,805,576,74.08,High School,High,1.04,Yes,Private,1,No,1,536,C
82470,Mohmand,Female,Regular,Science,377,564,568,50.3,College,Low,2.08,Yes,Private,0,Yes,1,560,C
82471,Khyber,Male,Regular,Arts,371,355,599,73.46,High School,Medium,1.34,Yes,Public,2,No,1,590,C
82472,Chitral,Male,Private,Arts,798,606,411,83.22,Graduate,High,2.24,No,Private,0,Yes,2,324,Fail
82473,Peshawar,Male,Regular,Science,338,654,822,90.89,College,Medium,1.59,No,Public,2,Yes,2,619,B
82474,Khyber,Male,Regular,Science,611,485,728,52.53,High School,Medium,2.04,No,Public,2,No,1,658,B
82475,Mohmand,Male,Regular,Science,575,432,404,98.75,High School,Low,4.49,Yes,Private,2,Yes,2,541,C
82476,Chitral,Male,Private,Arts,358,533,410,71.34,College,Medium,4.33,Yes,Public,2,Yes,2,611,B
82477,Chitral,Male,Private,Science,667,344,631,97.0,High School,High,3.58,No,Private,2,Yes,2,521,C
82478,Khyber,Female,Private,Arts,727,519,382,88.68,College,High,3.39,No,Private,2,Yes,2,783,A
82479,Khyber,Male,Regular,Arts,780,435,593,98.93,College,Medium,1.9,No,Public,1,Yes,2,322,Fail
82480,Mohmand,Female,Regular,Science,603,597,686,75.71,College,High,2.62,Yes,Public,2,No,2,569,C
82481,Charsadda,Female,Regular,Science,380,647,439,74.09,Graduate,Medium,2.5,No,Public,1,No,2,711,A
82482,Peshawar,Male,Private,Science,407,410,809,90.27,Graduate,Medium,3.26,Yes,Private,1,Yes,2,679,B
82483,Charsadda,Male,Private,Arts,792,644,687,58.86,Graduate,High,3.39,Yes,Private,0,No,2,720,A
82484,Khyber,Male,Private,Arts,450,378,848,94.18,Graduate,High,2.97,Yes,Private,1,Yes,2,575,C
82485,Peshawar,Female,Private,Arts,808,805,681,79.4,College,Low,2.88,No,Private,1,No,1,735,A
82486,Khyber,Male,Regular,Arts,618,696,725,59.62,College,High,4.56,Yes,Private,2,No,1,648,B
82487,Khyber,Male,Regular,Science,629,650,741,66.75,College,Low,4.88,No,Public,0,No,2,757,A
82488,Mohmand,Female,Private,Arts,677,705,318,55.64,Graduate,Medium,2.72,No,Public,2,No,1,438,D
82489,Charsadda,Male,Regular,Science,583,714,303,88.7,High School,Low,3.21,Yes,Private,0,Yes,2,601,B
82490,Chitral,Male,Private,Arts,624,404,696,77.65,Graduate,Low,1.92,Yes,Private,1,No,1,490,D
82491,Peshawar,Male,Private,Science,531,822,567,64.66,Graduate,Medium,2.07,Yes,Private,2,No,1,473,D
82492,Peshawar,Female,Regular,Arts,617,611,680,97.7,Graduate,Medium,3.2,Yes,Public,1,Yes,1,406,D
82493,Mohmand,Male,Private,Arts,511,756,733,83.43,Graduate,Low,3.62,Yes,Private,1,No,1,734,A
82494,Charsadda,Male,Private,Science,491,355,673,77.36,College,High,4.85,Yes,Private,2,No,1,375,Fail
82495,Chitral,Male,Regular,Science,797,345,354,90.53,High School,High,1.35,No,Private,0,No,1,756,A
82496,Charsadda,Female,Regular,Science,412,591,509,70.37,College,Low,4.63,No,Public,2,No,1,545,C
82497,Khyber,Male,Private,Science,467,594,789,81.91,Graduate,High,1.86,No,Private,1,Yes,2,611,B
82498,Peshawar,Female,Private,Science,391,351,603,73.97,Graduate,Medium,1.12,No,Private,0,No,1,800,A-ONE
82499,Khyber,Male,Regular,Science,672,635,424,53.15,High School,Medium,3.6,Yes,Private,2,Yes,2,579,C
82500,Khyber,Male,Regular,Science,675,646,535,79.1,High School,Medium,1.91,No,Public,2,No,1,608,B
82501,Charsadda,Female,Regular,Science,829,814,700,74.0,High School,Low,2.78,No,Public,2,Yes,2,472,D
82502,Charsadda,Male,Regular,Science,408,764,387,99.92,High School,Low,1.35,No,Private,0,No,1,609,B
82503,Khyber,Male,Private,Arts,626,510,440,95.8,College,Medium,4.73,Yes,Public,0,No,1,506,C
82504,Khyber,Male,Regular,Arts,687,526,735,73.8,Graduate,High,4.62,No,Public,0,Yes,1,589,C
82505,Mohmand,Male,Regular,Arts,848,638,773,84.8,Graduate,High,2.22,No,Private,0,No,2,340,Fail
82506,Mohmand,Male,Regular,Science,777,732,842,72.14,College,Low,2.0,No,Public,2,Yes,2,710,A
82507,Mohmand,Male,Regular,Science,819,808,625,83.71,High School,Medium,3.74,No,Public,1,Yes,1,736,A
82508,Mohmand,Female,Regular,Science,762,407,741,60.66,Graduate,High,4.83,Yes,Public,0,No,1,842,A-ONE
82509,Khyber,Female,Private,Science,319,518,642,87.3,Graduate,Medium,1.63,No,Public,0,No,1,654,B
82510,Mohmand,Male,Private,Arts,355,473,532,67.8,Graduate,Low,3.97,Yes,Public,2,Yes,1,424,D
82511,Khyber,Female,Private,Arts,555,392,469,89.92,High School,Low,3.18,No,Private,2,Yes,1,442,D
82512,Charsadda,Male,Regular,Science,585,753,601,80.21,High School,High,1.67,Yes,Public,2,Yes,2,845,A-ONE
82513,Khyber,Female,Private,Arts,800,801,400,88.7,College,Low,1.34,Yes,Private,1,No,2,753,A
82514,Mohmand,Female,Private,Science,825,543,599,89.58,Graduate,Medium,4.5,No,Private,0,Yes,1,305,Fail
82515,Chitral,Male,Private,Arts,807,681,534,76.43,Graduate,Medium,3.36,No,Public,0,Yes,1,668,B
82516,Khyber,Male,Regular,Science,623,588,433,57.14,Graduate,Medium,1.29,Yes,Public,2,No,1,735,A
82517,Chitral,Female,Regular,Arts,801,552,408,96.62,Graduate,High,3.2,Yes,Private,2,No,1,413,D
82518,Mohmand,Female,Private,Arts,832,658,386,65.45,High School,Medium,3.46,No,Public,2,Yes,2,346,Fail
82519,Chitral,Male,Private,Arts,755,373,390,68.41,College,Medium,3.09,No,Private,1,No,1,371,Fail
82520,Khyber,Male,Regular,Science,731,565,528,74.34,Graduate,High,3.1,Yes,Public,0,No,2,389,Fail
82521,Charsadda,Male,Private,Science,357,354,743,93.97,High School,High,3.05,No,Private,0,Yes,1,534,C
82522,Charsadda,Female,Private,Science,373,585,363,72.37,High School,High,3.06,Yes,Private,2,No,2,333,Fail
